relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
0,Tester | Germany,hays,IT Tester (m/w/d),Hays Client,München,On-site,Contract,Test Automation,R,German,,,29.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-it-tester-muenchen-879191/1,2026-06-08T14:20:02.870519+00:00
0,Tester | Germany,hays,"Inbetriebnehmer / Testingenieur (Elektro, HV-Umfeld) (m/w/d)",Hays Client,Mecklenburg-Vorpomm.,On-site,Contract,,,German,,,22.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-inbetriebnehmer-testingenieur-elektro-hv-umfeld-mecklenburg-vorpomm-878377/1,2026-06-08T14:20:02.870799+00:00
0,Tester | Germany,hays,Validierungsingenieur eBike Drive Unit (m/w/d),Hays Client,Kusterdingen,On-site,Contract,,,German,,,20.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-validierungsingenieur-ebike-drive-unit-kusterdingen-878107/1,2026-06-08T14:20:02.871455+00:00
0,Tester | Germany,hays,Softwareentwickler für Testautomatisierung  (m/w/d),Hays Client,Chemnitz,On-site,Contract,Test Automation,R,German,,,13.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-softwareentwickler-fuer-testautomatisierung--chemnitz-877306/1,2026-06-08T14:20:02.871726+00:00
0,Tester | Germany,hays,Softwaretester für Steuergerätesoftware (m/w/d),Hays Client,Erlangen,On-site,Contract,Sil,R,German,,,08.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-softwaretester-fuer-steuergeraetesoftware-erlangen-873778/1,2026-06-08T14:20:02.871985+00:00
0,Tester | Germany,hays,Operativer Tester Funktionserprobung Gesamtmaschine (m/w/d),Hays Client,Region Koblenz,On-site,Contract,,R,German,,,30.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-operativer-tester-funktionserprobung-gesamtmaschine-region-koblenz-872718/1,2026-06-08T14:20:02.872321+00:00
0,Tester | Germany,hays,Software Test Engineer  (m/w/d),Hays Client,Gilching,On-site,Contract,,R,German,,,10.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-software-test-engineer--gilching-860927/1,2026-06-08T14:20:02.873159+00:00
0,Tester | Germany,hays,Systemingenieur (m/w/d),Hays Client,Großraum Bonn,On-site,Contract,,,German,,,25.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-systemingenieur-grossraum-bonn-867591/1,2026-06-08T14:20:02.873430+00:00
0,Tester | Germany,hays,Multifunktionsoperator/Chemielaborant (m/w/d),Hays Client,Rotkreuz,On-site,Contract,,,German,,,24.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-multifunktionsoperator-chemielaborant-rotkreuz-867437/1,2026-06-08T14:20:02.873700+00:00
0,Tester | Germany,hays,BTV Getriebe eBike Systems  (m/w/d),Hays Client,Reutlingen,On-site,Contract,,R,German,,,11.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-btv-getriebe-ebike-systems--reutlingen-865651/1,2026-06-08T14:20:02.873959+00:00
0,QA Engineer | Germany,hays,MSAT Engineer Process Management (m/f/d),Hays Client,Zug,On-site,Contract,C,,English,,,28.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-msat-engineer-process-management-zug-878730/1,2026-06-08T14:20:26.864346+00:00
0,QA Engineer | Germany,hays,Project Engineer (m/w/d),Hays Client,Singen,On-site,Contract,C,,German,,,28.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-project-engineer-singen-872232/1,2026-06-08T14:20:26.865492+00:00
0,QA Engineer | Germany,hays,Product Quality Engineer QC (m/w/d),Hays Client,Zug,On-site,Contract,,R,German,,,13.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-product-quality-engineer-qc-zug-869844/1,2026-06-08T14:20:26.865754+00:00
0,QA Engineer | Germany,hays,QA Engineer for Conversational AI and Test Automation (m/f/d),Hays Client,Vienna,Remote,Contract,Test Automation,,English,,,08.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-qa-engineer-for-conversational-ai-and-test-automation-vienna-869239/1,2026-06-08T14:20:26.866288+00:00
0,QA Engineer | Germany,hays,Devops Engineer (m/w/d),Hays Client,Kreis Unna,On-site,Contract,Java,"Intern, Docker, Angular, Devops, Git, Spring Boot",German,,,13.02.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-devops-engineer-kreis-unna-861212/1,2026-06-08T14:20:26.866542+00:00
0,Test Engineer | Germany,hays,Functional Test Engineer - Fahrzeugelektronik (m/w/d),Hays Client,Speyer,Remote,Contract,Embedded Systems,"R, Aspice",German,,,05.06.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-functional-test-engineer-fahrzeugelektronik-speyer-880198/1,2026-06-08T14:20:51.076200+00:00
0,Test Engineer | Germany,hays,BESS Strategy & Advisory Electrical Engineer  (m/w/d),Hays Client,Raum Köln,On-site,Contract,,,German,,,05.06.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-bess-strategy-advisory-electrical-engineer--raum-koeln-879614/1,2026-06-08T14:20:51.076500+00:00
0,Test Engineer | Germany,hays,Supplier Quality Engineer - Fluid Systems (m/w/d),Hays Client,Erlangen,On-site,Contract,,,German,,,05.06.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-supplier-quality-engineer-fluid-systems-erlangen-879822/1,2026-06-08T14:20:51.076788+00:00
0,Test Engineer | Germany,hays,Systems Engineer  (m/w/d),Hays Client,Schleswig-Holstein,On-site,Contract,,,German,,,05.06.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-systems-engineer--schleswig-holstein-872533/1,2026-06-08T14:20:51.077070+00:00
0,Test Engineer | Germany,hays,Manufacturing Engineer (m/w/d),Hays Client,Raum Frankfurt am Main,On-site,Contract,,R,German,,,29.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-manufacturing-engineer-raum-frankfurt-am-main-879192/1,2026-06-08T14:20:51.077382+00:00
0,Test Engineer | Germany,hays,Cyber Security Engineer ASM SIEM (m/w/d),Hays Client,Frankfurt,On-site,Contract,,"R, Asm",German,,,18.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-cyber-security-engineer-asm-siem-frankfurt-877659/1,2026-06-08T14:20:51.078221+00:00
0,Test Engineer | Germany,hays,Mechanical Design Engineer (m/w/d),Hays Client,Weilheim in Oberbayern,On-site,Contract,,R,German,,,13.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-mechanical-design-engineer-weilheim-in-oberbayern-877322/1,2026-06-08T14:20:51.078484+00:00
0,Test Engineer | Germany,hays,Microsoft 365 Security Engineer (m/w/d),Hays Client,München,On-site,Contract,,,German,,,06.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-microsoft-365-security-engineer-muenchen-869732/1,2026-06-08T14:20:51.078750+00:00
0,Test Engineer | Germany,hays,Test Engineer Bremssysteme (m/w/d),Hays Client,Erlangen,On-site,Contract,,R,German,,,28.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-test-engineer-bremssysteme-erlangen-863233/1,2026-06-08T14:20:51.079004+00:00
0,Test Engineer | Germany,hays,BI Engineer (m/w/d),Hays Client,Hannover,On-site,Contract,,,German,,,27.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-bi-engineer-hannover-872018/1,2026-06-08T14:20:51.079345+00:00
0,Test Engineer | Germany,hays,Validation Test Engineer (m/w/d),Hays Client,Raunheim,On-site,Contract,,,German,,,23.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-validation-test-engineer-raunheim-871596/1,2026-06-08T14:20:51.079614+00:00
0,Test Engineer | Germany,hays,Security Engineer Web (m/w/d),Hays Client,Bayern,On-site,Contract,,,German,,,23.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-security-engineer-web-bayern-861381/1,2026-06-08T14:20:51.079880+00:00
0,Test Engineer | Germany,hays,System Engineer Diagnostics & Maintenance Digital Systems (m/w/d),Hays Client,Kassel,On-site,Contract,,"R, Canoe",German,,,15.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-system-engineer-diagnostics-maintenance-digital-systems-kassel-870152/1,2026-06-08T14:20:51.080176+00:00
0,Test Engineer | Germany,hays,DevOps Platform Engineer (m/w/d),Hays Client,Wiesbaden,On-site,Contract,,"R, Devops",German,,,10.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-devops-platform-engineer-wiesbaden-867509/1,2026-06-08T14:20:51.080462+00:00
0,Test Engineer | Germany,hays,Software Engineer (m/w/d),Hays Client,Schleswig-Holstein,On-site,Contract,,,German,,,31.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-software-engineer-schleswig-holstein-868562/1,2026-06-08T14:20:51.080989+00:00
0,Test Engineer | Germany,hays,KI - Engineer / AI - Engineer (m/w/d),Hays Client,Frankfurt am Main,On-site,Contract,"Python, Rag",R,German,,,13.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-ki-engineer-ai-engineer-frankfurt-am-main-866190/1,2026-06-08T14:20:51.081279+00:00
0,Test Engineer | Austria,hays,Resident Engineer (m/w/d),Hays Client,Brandenburg,On-site,Contract,,,German,,,15.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-resident-engineer-brandenburg-877374/1,2026-06-08T14:20:56.834179+00:00
0,Test Engineer | Austria,hays,Development Engineer im Pharmaumfeld (m/w/d),Hays Client,Mannheim,On-site,Contract,,,German,,,23.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-development-engineer-im-pharmaumfeld-mannheim-871587/1,2026-06-08T14:20:56.835720+00:00
0,Test Engineer | Austria,hays,Network & Security Engineer  (m/w/d),Hays Client,Bayern,Remote,Contract,,R,German,,,20.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-network-security-engineer--bayern-870850/1,2026-06-08T14:20:56.835970+00:00
0,Testingenieur | Germany,hays,Testingenieur (m/w/d),Hays Client,Stuttgart,On-site,Contract,,R,German,,,03.06.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-testingenieur-stuttgart-878717/1,2026-06-08T14:21:17.659410+00:00
0,Test Automation | Germany,hays,High Voltage Engineering Specialist (m/w/d),Hays Client,Köln,On-site,Contract,,,German,,,29.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-high-voltage-engineering-specialist-koeln-879015/1,2026-06-08T14:21:41.232486+00:00
0,Test Automation | Germany,hays,Labormitarberiter für Assay-Entwicklung  (m/w/d),Hays Client,Gr. Mannheim,On-site,Contract,,"R, Gcp",German,,,21.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-labormitarberiter-fuer-assay-entwicklung--gr-mannheim-878304/1,2026-06-08T14:21:41.232863+00:00
0,Test Automation | Germany,hays,Abteilungsleiter Steuern (m/w/d),Hays Client,Hannover,On-site,Contract,,Head Of,German,,,12.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-abteilungsleiter-steuern-hannover-825018/1,2026-06-08T14:21:41.234318+00:00
0,Test Automation | Germany,hays,Release Train Engineer (m/w/d),Hays Client,Hamburg,On-site,Contract,,"Kanban, Safe, Trainee, Scrum",German,,,04.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-release-train-engineer-hamburg-872022/1,2026-06-08T14:21:41.234583+00:00
0,Test Automation | Germany,hays,Technical Documentation Reviewer (m/w/d),Hays Client,Singen,On-site,Contract,,,German,,,30.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-technical-documentation-reviewer-singen-872597/1,2026-06-08T14:21:41.234853+00:00
0,Test Automation | Germany,hays,Kreditanalyst / Leasing (m/w/d),Hays Client,Köln,On-site,Contract,,R,German,,,22.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-kreditanalyst-leasing-koeln-871379/1,2026-06-08T14:21:41.235478+00:00
0,Test Automation | Germany,hays,Automatisierungstechniker  (m/w/d),Hays Client,Mannheim,On-site,Contract,,,German,,,17.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-automatisierungstechniker--mannheim-862607/1,2026-06-08T14:21:41.235749+00:00
0,Test Automation | Germany,hays,Embedded Software Developer (m/w/d),Hays Client,Poing,On-site,Contract,,R,German,,,16.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-embedded-software-developer-poing-870349/1,2026-06-08T14:21:41.236005+00:00
0,Test Automation | Germany,hays,"SAP Manufacturing Specialist, Schwerpunkt SAP PP | Produktionsprozesse | S/4HANA (m/w/d)",Hays Client,Region Nürnberg (Altdorf) und Oberpfalz (Hohenfels),On-site,Contract,,R,German,,,09.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-sap-manufacturing-specialist-schwerpunkt-sap-pp---produktionsprozesse---s-4hana-region-nuernberg-altdorf-und-oberpfalz-hohenfels-869422/1,2026-06-08T14:21:41.236863+00:00
0,Test Automation | Germany,hays,Ingenieur Energietechnik Sekundärtechnik (m/w/d),Hays Client,Erlangen,On-site,Contract,,R,German,,,09.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-ingenieur-energietechnik-sekundaertechnik-erlangen-830588/1,2026-06-08T14:21:41.237171+00:00
0,Test Automation | Germany,hays,Ingenieur Leittechnik Schaltanlagen (m/w/d),Hays Client,Erlangen,On-site,Contract,,R,German,,,09.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-ingenieur-leittechnik-schaltanlagen-erlangen-852227/1,2026-06-08T14:21:41.237453+00:00
0,Test Automation | Germany,hays,Credit Analyst  (m/w/d),Hays Client,Bad Homburg,On-site,Contract,,R,German,,,18.02.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-credit-analyst--bad-homburg-862311/1,2026-06-08T14:21:41.237709+00:00
0,Test Automation | Germany,hays,Elektriker für Automatisierungstechnik (m/w/d),Hays Client,Mannheim,On-site,Contract,,R,German,,,18.06.25,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-elektriker-fuer-automatisierungstechnik-mannheim-826448/1,2026-06-08T14:21:41.237964+00:00
0,Test Automation | United Kingdom,hays,Finance Manager  (m/w/d),Hays Client,Wittmund,On-site,Contract,,,German,,,22.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-finance-manager--wittmund-877692/1,2026-06-08T14:21:58.109614+00:00
0,Test Automation | United Kingdom,hays,WERO Testautomatisierungs Engineer (m/w/d),Hays Client,Hamburg,On-site,Contract,"Jenkins, Test Automation","Gitlab, Appium, Jira, Junit",German,,,19.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-wero-testautomatisierungs-engineer-hamburg-877663/1,2026-06-08T14:21:58.110185+00:00
0,Test Automation | United Kingdom,hays,Projektingenieur Elektrotechnik (m/w/d),Hays Client,Berlin,On-site,Contract,,,German,,,19.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-projektingenieur-elektrotechnik-berlin-873810/1,2026-06-08T14:21:58.110458+00:00
0,Test Automation | United Kingdom,hays,Business Controller  (m/w/d),Hays Client,Weimar,On-site,Contract,,,German,,,21.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-business-controller--weimar-870452/1,2026-06-08T14:21:58.112374+00:00
0,Python Developer | Germany,hays,Fullstack Software Developer (m/f/d),Hays Client,Poing,On-site,Contract,,,English,,,01.06.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-fullstack-software-developer-poing-878692/1,2026-06-08T14:22:08.052268+00:00
0,Python Developer | Germany,hays,Cloud Developer ADAS  (m/w/d),Hays Client,Ulm,On-site,Contract,"Ci/Cd, Python","Microservices, Gitlab, Argocd, R, Kubernetes, Terraform",German,,,28.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-cloud-developer-adas--ulm-879111/1,2026-06-08T14:22:08.052562+00:00
0,Python Developer | Germany,hays,DevOps Engineer (m/w/d),Hays Client,Wien,On-site,Contract,,Devops,German,,,27.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-devops-engineer-wien-878851/1,2026-06-08T14:22:08.052817+00:00
0,Python Developer | Germany,hays,Fullstack Developer  (m/w/d),Hays Client,Wolfsburg,On-site,Contract,,,German,,,06.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-fullstack-developer--wolfsburg-873421/1,2026-06-08T14:22:08.053071+00:00
0,Python Developer | Germany,hays,Python Developer with Node.js Maintenance Skills (m/f/d),Hays Client,Vienna,On-site,Contract,"Ci/Cd, Langchain, Llm, Prompt Engineering, Python","Kotlin, Node.Js",English,,,10.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-python-developer-with-nodejs-maintenance-skills-vienna-869579/1,2026-06-08T14:22:08.053598+00:00
0,Python Developer | Germany,hays,UI Prototyping Developer (m/w/d),Hays Client,Affalterbach,On-site,Contract,,R,German,,,10.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-ui-prototyping-developer-affalterbach-865539/1,2026-06-08T14:22:08.053846+00:00
0,Python Test | Germany,hays,Prozessentwicklungsingenieur (m/w/d),Hays Client,Prüm,On-site,Contract,,R,German,,,03.06.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-prozessentwicklungsingenieur-pruem-879595/1,2026-06-08T14:22:31.995153+00:00
0,Python Test | Germany,hays,Nearshore AI Engineer (Wohnsitz nur außerhalb DE) (m/f/d),Hays Client,Remote,Remote,Contract,"Ci/Cd, Claude, Github Copilot, Langchain, Llm, Prompt Engineering, Python","Docker, Github, Postgresql, Fastapi, Gpt",English,,,27.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-nearshore-ai-engineer-wohnsitz-nur-ausserhalb-de-remote-878920/1,2026-06-08T14:22:31.995962+00:00
0,Python Test | Germany,hays,Embedded Softwaretester  (m/w/d),Hays Client,Dresden,On-site,Contract,"C, C++, Can, Python, Spi",R,English,,,19.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-embedded-softwaretester--dresden-877631/1,2026-06-08T14:22:31.996243+00:00
0,Python Test | Germany,hays,Data-Science Specialist  (m/f/d),Hays Client,Darmstadt,On-site,Contract,,,English,,,15.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-data-science-specialist--darmstadt-877414/1,2026-06-08T14:22:31.996493+00:00
0,Python Test | Germany,hays,Embedded Software / Board Controller FW (m/w/d),Hays Client,Dresden,On-site,Contract,Firmware,"R, Zephyr, Linux",German,,,08.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-embedded-software-board-controller-fw-dresden-873829/1,2026-06-08T14:22:31.997538+00:00
0,Python Test | Germany,hays,Scrum Master (m/w/d),Hays Client,Nürnberg,On-site,Contract,,"R, Scrum Master, Scrum",German,,,08.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-scrum-master-nuernberg-873717/1,2026-06-08T14:22:31.998038+00:00
0,Python Test | Germany,hays,Test Ingenieur (m/w/d),Hays Client,Bayern,Remote,Contract,Python,R,German,,,04.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-test-ingenieur-bayern-872752/1,2026-06-08T14:22:31.998310+00:00
0,Python Test | Germany,hays,ICT Administration & Application Manager (m/w/d),Hays Client,Magdeburg,On-site,Contract,"Ci/Cd, Python","Gitlab, R, Gitlab Ci, Argocd, Golang, Kubernetes, Openshift",German,,,22.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-ict-administration-application-manager-magdeburg-871371/1,2026-06-08T14:22:31.998566+00:00
0,Python Test | Germany,hays,Ingenieur Elektrotechnik Schwerpunkt Automatisierung (m/w/d),Hays Client,Hessen,On-site,Contract,,R,German,,,02.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-ingenieur-elektrotechnik-schwerpunkt-automatisierung-hessen-846480/1,2026-06-08T14:22:31.999064+00:00
0,Python Test | Germany,hays,IT Security Specialist – Regulatory & Technical Security  (m/w/d),Hays Client,München,On-site,Contract,,,German,,,26.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-it-security-specialist--regulatory-technical-security--muenchen-867614/1,2026-06-08T14:22:31.999604+00:00
