relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
0,Tester | Germany,freelancermap,Fachbauüberwachung HKLS+ELT für den Ausbau einer Handelsimmobilie in Nürnberg,Freelancermap Client,Nürnberg Deutschland,Remote,Freelance,,R,German,,,06:16,https://www.freelancermap.de/projekt/fachbauueberwachung-hkls-elt-fuer-den-ausbau-einer-handelsimmobilie-in-nuernberg,2026-04-13T11:42:41.215165+00:00
0,Tester | Germany,freelancermap,SAP IS-U WiM | Datenbereinigung,Freelancermap Client,Dortmund Deutschland,On-site,Freelance,,,English,,,11:37,https://www.freelancermap.de/projekt/sap-is-u-wim-datenbereinigung,2026-04-13T11:42:41.215552+00:00
0,Tester | Germany,freelancermap,Freiberuflicher Jungbauleiter / Polier (m/w/d) für Projekt in Leverkusen gesucht,Freelancermap Client,Leverkusen Deutschland,On-site,Freelance,,R,English,,,11:29,https://www.freelancermap.de/projekt/freiberuflicher-jungbauleiter-polier-m-w-d-fuer-projekt-in-leverkusen-gesucht,2026-04-13T11:42:41.215862+00:00
0,Tester | Germany,freelancermap,Junior Developer Prozessautomatisierung | Integration & Backend,Freelancermap Client,Düsseldorf Deutschland,On-site,Freelance,,Junior,English,,,11:29,https://www.freelancermap.de/projekt/junior-developer-prozessautomatisierung-integration-und-backend,2026-04-13T11:42:41.215963+00:00
0,Tester | Germany,freelancermap,Vertriebsprofi für Kaltakquise gesucht,Freelancermap Client,Germany,On-site,Freelance,,R,English,,,11:15,https://www.freelancermap.de/projekt/vertriebsprofi-fuer-kaltakquise-gesucht,2026-04-13T11:42:41.216411+00:00
0,Tester | Germany,freelancermap,Active Directory Administrator m/w/d,Freelancermap Client,BraunschweigRemote Deutschland,Remote,Freelance,,,English,,,11:12,https://www.freelancermap.de/projekt/active-directory-administrator-m-w-d-2989111,2026-04-13T11:42:41.216511+00:00
0,Tester | Germany,freelancermap,Java  Entwickler Customer Communication Management (CCM) (m/w/d),Freelancermap Client,remoteHannover Deutschland,Remote,Freelance,Java,,English,,,11:06,https://www.freelancermap.de/projekt/java-entwickler-customer-communication-management-ccm-m-w-d,2026-04-13T11:42:41.216622+00:00
0,Tester | Germany,freelancermap,Business Analyst OSPlus Prozesse (m/w/d),Freelancermap Client,Frankfurt am Main Deutschland,On-site,Freelance,,,English,,,11:01,https://www.freelancermap.de/projekt/business-analyst-osplus-prozesse-m-w-d,2026-04-13T11:42:41.216811+00:00
0,Tester | Germany,freelancermap,Freelance Projekt: Oracle → PostgreSQL Migration (m/w/d) - Dringend!,Freelancermap Client,Hamburg Deutschland,On-site,Freelance,,"Postgresql, Oracle",English,,,11:00,https://www.freelancermap.de/projekt/freelance-projekt-oracle-postgresql-migration-m-w-d-dringend,2026-04-13T11:42:41.217001+00:00
0,Tester | Germany,freelancermap,IT-Ingenieur Netzwerksicherheit (m/w/d) 20-44478-M-CO,Freelancermap Client,Nürnberg Deutschland,On-site,Freelance,,,English,,,10:48,https://www.freelancermap.de/projekt/it-ingenieur-netzwerksicherheit-m-w-d-20-44478-m-co,2026-04-13T11:42:41.217188+00:00
0,Test Automation | Switzerland,freelancermap,Bauleiter Windparks - Region Stuttgart/Ulm - BW (m/w/d),SOLCOM GmbH,D3 Deutschland,On-site,Freelance,,R,German,,,11:47,https://www.freelancermap.de/projekt/bauleiter-windparks-region-stuttgart-ulm-bw-m-w-d-2989124,2026-04-13T11:47:35.224737+00:00
