relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
14,Python Developer | Germany,freelancermap,Senior backend python developer,Freelancermap Client,Remote Deutschland,Remote,Freelance,Python,Senior,English,Senior,,22.08.2025,https://www.freelancermap.de/projekt/senior-backend-python-developer-2911465,2026-02-15T10:51:02.769537+00:00
14,Firmware Engineer | Germany,freelancermap,Senior Embedded Engineer  (m/w/d),Freelancermap Client,Dortmund Deutschland,On-site,Freelance,,Senior,English,Senior,,28.11.2025,https://www.freelancermap.de/projekt/senior-embedded-engineer-m-w-d-2944711,2026-02-15T10:53:01.046126+00:00
14,Firmware Engineer | Germany,freelancermap,Senior System Engineer für Server Virtualisierung (m/w/d),Freelancermap Client,Karlsruhe Deutschland,On-site,Freelance,,"R, Senior",English,Senior,,12.01.2026,https://www.freelancermap.de/projekt/senior-system-engineer-fuer-server-virtualisierung-m-w-d,2026-02-15T10:53:01.046247+00:00
14,Firmware Engineer | Germany,freelancermap,Senior Functional Verification Engineer (Specman) - Munich (100% Onsite) - Start: 01/2026,Freelancermap Client,München Deutschland,Remote,Freelance,,Senior,English,Senior,,02.12.2025,https://www.freelancermap.de/projekt/senior-functional-verification-engineer-muenchen-100-prozent-vor-ort-start-01-2026,2026-02-15T10:53:01.046361+00:00
14,Firmware Engineer | Germany,freelancermap,Senior IT Engineer (m/w/d) Arbeitnehmerüberlassung - Köln/Remote,Freelancermap Client,Köln Deutschland,Remote,Freelance,,Senior,English,Senior,,05.02.2026,https://www.freelancermap.de/projekt/senior-it-engineer-m-w-d-arbeitnehmerueberlassung-koeln-remote,2026-02-15T10:53:01.046723+00:00
14,Firmware Engineer | Germany,freelancermap,Senior IT Engineer  (m/w/d),Freelancermap Client,Köln Deutschland (Remote 60%) Deutschland,Remote,Freelance,,Senior,English,Senior,,02.02.2026,https://www.freelancermap.de/projekt/senior-it-engineer-m-w-d-2963750,2026-02-15T10:53:01.047334+00:00
14,Firmware Engineer | Germany,freelancermap,"ANÜ/Temp: Tech Lead Robotics (m/f/d), Manufacturing and Engineering",Freelancermap Client,Erfurt  Deutschland,On-site,Freelance,,"Tech Lead, Lead",English,Lead,,07.01.2026,https://www.freelancermap.de/projekt/anue-temp-tech-lead-robotics-m-f-d-manufacturing-and-engineering,2026-02-15T10:53:01.047453+00:00
14,Firmware Engineer | Germany,freelancermap,Senior Embedded Software Engineer (m/w/d) – Software Defined Radio (SDR),Freelancermap Client,München  Deutschland,On-site,Freelance,,Senior,English,Senior,,29.01.2026,https://www.freelancermap.de/projekt/senior-embedded-software-engineer-m-w-d-software-defined-radio-sdr,2026-02-15T10:53:01.047572+00:00
14,Firmware Engineer | Germany,freelancermap,IT Engineer (Senior) (m/w/d) - Handelsbranche - *ANÜ*,Freelancermap Client,Großraum Köln Deutschland,On-site,Freelance,,Senior,English,Senior,,02.02.2026,https://www.freelancermap.de/projekt/it-engineer-senior-m-w-d-handelsbranche-anue,2026-02-15T10:53:01.047689+00:00
14,Firmware Engineer | Germany,freelancermap,Electrical Controls Engineer - (Stage/Motion control) - Frankfurter Raum - 1-2 Jahre,Optimus Search GmbH,Frankfurt Deutschland,Hybrid,Freelance,"Firmware, Microcontroller, Python","Associate, Consultant, Matlab, Fpga, R",German,Consultant,,18.08.2025,https://www.freelancermap.de/projekt/electrical-controls-engineer-stage-motion-control-frankfurter-raum-1-2-jahre,2026-02-15T10:53:01.047805+00:00
0,Tester | Germany,freelancermap,Gesucht: Software Developer/Tester (m/w/d) in Arbeitnehmerüberlassung,Freelancermap Client,Bremen Deutschland,On-site,Freelance,,,English,,,15.12.2025,https://www.freelancermap.de/projekt/gesucht-software-developer-tester-m-w-d-in-arbeitnehmerueberlassung,2026-02-15T10:46:02.067297+00:00
0,Tester | Germany,freelancermap,Software-/System-Tester (m/w/d) Kommunikations- & Energiemanagementsysteme,Freelancermap Client,Köln Deutschland,On-site,Freelance,,,English,,,28.11.2025,https://www.freelancermap.de/projekt/software-system-tester-m-w-d-kommunikations-und-energiemanagementsysteme,2026-02-15T10:46:02.067401+00:00
0,Tester | Germany,freelancermap,Software Tester,Freelancermap Client,North Rhine-Westphalia Deutschland,On-site,Freelance,,,English,,,09.12.2025,https://www.freelancermap.de/projekt/software-tester-2948291,2026-02-15T10:46:02.067505+00:00
0,Tester | Germany,freelancermap,Agile Tester (m/w/d),Freelancermap Client,nürnberg Deutschland,On-site,Freelance,,Agile,English,,,10.10.2025,https://www.freelancermap.de/projekt/agile-tester-m-w-d-2927847,2026-02-15T10:46:02.067716+00:00
0,Tester | Germany,freelancermap,9 Monate ++ | Platform Specialist - Test & Integration,Freelancermap Client,Frankfurt am Main Deutschland,On-site,Freelance,,,English,,,09.12.2025,https://www.freelancermap.de/projekt/3-monate-platform-specialist-test-und-integration,2026-02-15T10:46:02.067815+00:00
0,Tester | Germany,freelancermap,Embedded Software-Tester (m/w/d),Freelancermap Client,D7 Deutschland,On-site,Freelance,,,English,,,23.01.2026,https://www.freelancermap.de/projekt/embedded-software-tester-m-w-d-2960664,2026-02-15T10:46:02.067932+00:00
0,Tester | Germany,freelancermap,Mobile-APP-Tester (m/w/d) Android & iOS,Freelancermap Client,REMOTE Deutschland,Remote,Freelance,,,English,,,12.01.2026,https://www.freelancermap.de/projekt/mobile-app-tester-m-w-d-android-und-ios,2026-02-15T10:46:02.068039+00:00
0,Tester | Germany,freelancermap,Tester mit Schwerpunkt Automatisierung (m/w/d),Freelancermap Client,90% Remote / 10% Düsseldorf Deutschland,Remote,Freelance,,,German,,,10.02.2026,https://www.freelancermap.de/projekt/tester-mit-schwerpunkt-automatisierung-m-w-d,2026-02-15T10:46:02.068245+00:00
0,Tester | Germany,freelancermap,Android Tester / QA (m/w/d),Freelancermap Client,Bonn Deutschland,On-site,Freelance,,,English,,,13.01.2026,https://www.freelancermap.de/projekt/android-tester-qa-m-w-d,2026-02-15T10:46:02.068343+00:00
0,Tester | Germany,freelancermap,SW-Tester (m/w/d) automatisierte Testentwicklung,Freelancermap Client,Bensheim (64625) Deutschland,On-site,Freelance,,,English,,,21.01.2026,https://www.freelancermap.de/projekt/sw-tester-m-w-d-automatisierte-testentwicklung,2026-02-15T10:46:02.068436+00:00
0,Tester | Germany,freelancermap,Software Tester (m/w/x),Freelancermap Client,quickborn Deutschland,On-site,Freelance,,,English,,,10.11.2025,https://www.freelancermap.de/projekt/software-tester-m-w-x,2026-02-15T10:46:02.068629+00:00
0,Tester | Germany,freelancermap,SAP CATS Tester gesucht – Projektunterstützung,Freelancermap Client,Frankfurt am Main Deutschland,On-site,Freelance,,,English,,,24.11.2025,https://www.freelancermap.de/projekt/sap-cats-tester-gesucht-projektunterstuetzung,2026-02-15T10:46:02.068725+00:00
0,Tester | Germany,freelancermap,Android-APP-Tester (m/w/d) REMOTE,Freelancermap Client,REMOTE Deutschland,Remote,Freelance,,,English,,,09.01.2026,https://www.freelancermap.de/projekt/android-app-tester-m-w-d-remote,2026-02-15T10:46:02.069044+00:00
0,Tester | Germany,freelancermap,Quality Assurance Tester for IVR and Chatbot Voice Bot,Freelancermap Client,Munich Deutschland,On-site,Freelance,,,English,,,25.08.2025,https://www.freelancermap.de/projekt/quality-assurance-tester-for-ivr-and-chatbot-voice-bot,2026-02-15T10:46:02.069141+00:00
0,Tester | Austria,freelancermap,Android App-Tester (m/w/d) mit Erfahrung in Testautomatisierung,Freelancermap Client,REMOTE Deutschland,Remote,Freelance,Test Automation,,German,,,05.02.2026,https://www.freelancermap.de/projekt/android-app-tester-m-w-d-mit-erfahrung-in-testautomatisierung,2026-02-15T10:46:18.148126+00:00
0,QA Engineer | Germany,freelancermap,QA Engineer,Freelancermap Client,remote Deutschland,Remote,Freelance,,,English,,,21.11.2025,https://www.freelancermap.de/projekt/qa-engineer-2942596,2026-02-15T10:47:02.505296+00:00
0,QA Engineer | Germany,freelancermap,QA Engineering,Freelancermap Client,Köln Deutschland,On-site,Freelance,,,English,,,11.02.2026,https://www.freelancermap.de/projekt/qa-engineering-2967635,2026-02-15T10:47:02.505576+00:00
0,QA Engineer | Germany,freelancermap,QA Engineer (Data Focus) - 100% Remote,Freelancermap Client,Hamburg Deutschland,Remote,Freelance,,,English,,,13.10.2025,https://www.freelancermap.de/projekt/qa-engineer-data-focus-100-prozent-remote,2026-02-15T10:47:02.505815+00:00
0,QA Engineer | Germany,freelancermap,Platform QA Engineer (m/f/d) - 6 months +,Freelancermap Client,Frankfurt Deutschland,On-site,Freelance,,,English,,,09.12.2025,https://www.freelancermap.de/projekt/platform-qa-engineer-m-f-d-6-months,2026-02-15T10:47:02.505940+00:00
0,QA Engineer | Germany,freelancermap,75% remote: Cloud Platform QA Engineer (m/f/d),Freelancermap Client,Berlin und Remote Deutschland,Remote,Freelance,,,German,,,29.08.2025,https://www.freelancermap.de/projekt/75-prozent-remote-cloud-platform-qa-engineer-m-f-d-2913729,2026-02-15T10:47:02.506063+00:00
0,QA Engineer | Germany,freelancermap,QA Engineer (API Testing) - 100% Remote (m/f/d),Freelancermap Client,Hamburg Deutschland,Remote,Freelance,,,English,,,13.10.2025,https://www.freelancermap.de/projekt/qa-engineer-api-testing-100-prozent-remote-m-f-d,2026-02-15T10:47:02.506171+00:00
0,QA Engineer | Germany,freelancermap,75% Berlin & remote: Platform QA Engineer (f/m/d) with Pytest Know how,Freelancermap Client,Berlin Deutschland,Remote,Freelance,Pytest,,English,,,13.11.2025,https://www.freelancermap.de/projekt/75-prozent-berlin-und-remote-platform-qa-engineer-f-m-d,2026-02-15T10:47:02.506289+00:00
0,QA Engineer | Germany,freelancermap,Software Test Engineer / QA Engineer (m/w/d) - Fokus auf Netzwerk & Testautomatisierung,Freelancermap Client,Gilching Deutschland,On-site,Freelance,Test Automation,,German,,,24.10.2025,https://www.freelancermap.de/projekt/software-test-engineer-qa-engineer-m-w-d-fokus-auf-netzwerk-und-testautomatisierung,2026-02-15T10:47:02.506411+00:00
0,QA Engineer | Germany,freelancermap,QA Spezialisten mit Test & System Automation Erfahrung (m/w/d),Freelancermap Client,Hamburg Deutschland,On-site,Freelance,,,German,,,05.12.2025,https://www.freelancermap.de/projekt/qa-spezialisten-mit-test-und-system-automation-erfahrung-m-w-d,2026-02-15T10:47:02.506533+00:00
0,QA Engineer | Germany,freelancermap,75% remote: Quality Engineer (f/m/d) Data,Freelancermap Client,Berlin Deutschland,Remote,Freelance,,,English,,,22.08.2025,https://www.freelancermap.de/projekt/75-prozent-remote-quality-engineer-f-m-d-data,2026-02-15T10:47:02.506657+00:00
0,QA Engineer | Germany,freelancermap,German Speaking  Desktop Support Engineer,Freelancermap Client,Erlangen Deutschland,On-site,Freelance,,,English,,,17.09.2025,https://www.freelancermap.de/projekt/german-speaking-desktop-support-engineer-2920218,2026-02-15T10:47:02.506779+00:00
0,QA Engineer | Germany,freelancermap,**AÜ** Test Automation Engineer (m/w/d) – Hamburg / Remote,Freelancermap Client,hamburg Deutschland,Remote,Freelance,Test Automation,,English,,,27.10.2025,https://www.freelancermap.de/projekt/aue-test-automation-engineer-m-w-d-hamburg-remote,2026-02-15T10:47:02.506914+00:00
0,QA Engineer | Germany,freelancermap,Quality Assurance Engineer (Manual + Automation) — Microfrontend,Freelancermap Client,Remote Deutschland,Remote,Freelance,,,English,,,06.02.2026,https://www.freelancermap.de/projekt/quality-assurance-engineer-manual-automation-microfrontend,2026-02-15T10:47:02.507039+00:00
0,QA Engineer | Germany,freelancermap,*AÜ* System Test Engineer (m/w/d) – Hamburg & Remote,Freelancermap Client,hamburg Deutschland,Remote,Freelance,,,English,,,27.10.2025,https://www.freelancermap.de/projekt/aue-system-test-engineer-m-w-d-hamburg-und-remote,2026-02-15T10:47:02.507158+00:00
0,QA Engineer | Germany,freelancermap,Desktop Support Engineer,Freelancermap Client,Erlangen Deutschland,On-site,Freelance,,,English,,,14.10.2025,https://www.freelancermap.de/projekt/desktop-support-engineer-2928973,2026-02-15T10:47:02.507391+00:00
0,QA Engineer | Germany,freelancermap,"DevOps Engineer (m/w/d) Backstage.io, Typescript, Node & React Skills - Remote & FFM oder Berlin",Freelancermap Client,Frankfurt oder Berlin Deutschland,Remote,Freelance,Typescript,"Devops, React",English,,,13.02.2026,https://www.freelancermap.de/projekt/devops-engineer-m-w-d-mit-typescript-node-und-react-skills-remote-und-ffm-oder-berlin,2026-02-15T10:47:02.507508+00:00
0,QA Engineer | Germany,freelancermap,Software Test Engineer (m/w/d) | ANÜ,Freelancermap Client,Oberbayern Deutschland,On-site,Freelance,,,English,,,11.02.2026,https://www.freelancermap.de/projekt/software-test-engineer-m-w-d-anue,2026-02-15T10:47:02.507636+00:00
0,Test Engineer | Germany,freelancermap,"Test Automation Engineer (m/w/d), Rostock (ID: 30141)",Freelancermap Client,RostockRemote Deutschland,Remote,Freelance,Test Automation,,English,,,13.02.2026,https://www.freelancermap.de/projekt/test-automation-engineer-m-w-d-rostock-id-30141,2026-02-15T10:48:03.580021+00:00
0,Test Engineer | Germany,freelancermap,"Test Automation Engineer (m/w/d), Remote (ID: 30141)",Freelancermap Client,RemoteRostock Deutschland,Remote,Freelance,Test Automation,,English,,,11.02.2026,https://www.freelancermap.de/projekt/test-automation-engineer-m-w-d-remote-id-30141,2026-02-15T10:48:03.580298+00:00
0,Test Engineer | Germany,freelancermap,"Test Automation Engineer (m/w/d) Android, remote (ID: 30103)",Freelancermap Client,remote Deutschland,Remote,Freelance,Test Automation,,English,,,27.01.2026,https://www.freelancermap.de/projekt/test-automation-engineer-m-w-d-android-remote-id-30103,2026-02-15T10:48:03.580693+00:00
0,Test Engineer | Germany,freelancermap,"Test Automation Engineer (m/w/d), Remote (ID: 30101)",Freelancermap Client,Remote Deutschland,Remote,Freelance,Test Automation,,English,,,26.01.2026,https://www.freelancermap.de/projekt/test-automation-engineer-m-w-d-remote-id-30101,2026-02-15T10:48:03.581116+00:00
0,Test Engineer | Germany,freelancermap,Testmanagement / Test Automation Engineer (m/w/d) – Telekommunikation & 100% Remote,Freelancermap Client,München Deutschland,Remote,Freelance,Test Automation,,English,,,27.11.2025,https://www.freelancermap.de/projekt/testmanagement-test-automation-engineer-m-w-d-telekommunikation-und-100-prozent-remote,2026-02-15T10:48:03.581737+00:00
0,Test Engineer | Germany,freelancermap,SW Test Automation Engineer (Python) - Remote (Frankfurt) - Start:1.Oktober,Freelancermap Client,Frankfurt am Main Deutschland,Remote,Freelance,"Python, Test Automation",,English,,,10.09.2025,https://www.freelancermap.de/projekt/test-automation-engineer-python-schwerpunkt-software-testing-remoe,2026-02-15T10:48:03.582039+00:00
0,Test Engineer | Germany,freelancermap,90% Remote: Test Automation Engineer gesucht,Freelancermap Client,Deutschland Deutschland,Remote,Freelance,Test Automation,,English,,,24.10.2025,https://www.freelancermap.de/projekt/90-prozent-remote-test-automation-engineer-gesucht,2026-02-15T10:48:03.582688+00:00
0,Test Engineer | Germany,freelancermap,Test Automation Engineer mit Mobile-Testing-Erfahrung (m/w/d) - 100% Remote - Start: 16.02.2026!,Freelancermap Client,Frankfurt am Main Deutschland,Remote,Freelance,Test Automation,,German,,,28.01.2026,https://www.freelancermap.de/projekt/test-automation-engineer-mit-mobile-testing-erfahrung-m-w-d-100-prozent-remote-start-16-02-2026,2026-02-15T10:48:03.583088+00:00
0,Test Engineer | Germany,freelancermap,Test Automation Engineer mit Testautomatisierung-Zertifikat (m/w/d) -100% Remote - Start: 02.02.2026,Freelancermap Client,Frankfurt am Main Deutschland,Remote,Freelance,Test Automation,,German,,,07.01.2026,https://www.freelancermap.de/projekt/test-automation-engineer-mit-testautomatisierung-zertifikat-m-w-d-100-prozent-remote-start-02-02-2026,2026-02-15T10:48:03.583354+00:00
0,Test Engineer | Germany,freelancermap,102-MB: Test Automation Engineer (m/w/d),Freelancermap Client,Düsseldorf Deutschland,On-site,Freelance,Test Automation,,English,,,04.02.2026,https://www.freelancermap.de/projekt/102-mb-test-automation-engineer-m-w-d,2026-02-15T10:48:03.583731+00:00
0,Test Engineer | Germany,freelancermap,Software Test Engineer (m/w/d) Öffentlicher Dienst,Freelancermap Client,Nürnberg Deutschland,On-site,Freelance,,,English,,,26.11.2025,https://www.freelancermap.de/projekt/software-test-engineer-m-w-d-oeffentlicher-dienst,2026-02-15T10:48:03.585376+00:00
0,Test Engineer | Germany,freelancermap,Test Engineer,Freelancermap Client,Munich Deutschland,On-site,Freelance,,,English,,,28.01.2026,https://www.freelancermap.de/projekt/test-engineer-2962095,2026-02-15T10:48:03.586030+00:00
0,Testingenieur | Germany,freelancermap,Software-/System Testingenieur (m/w/d),Freelancermap Client,D8 Deutschland,On-site,Freelance,,,English,,,26.01.2026,https://www.freelancermap.de/projekt/software-system-testingenieur-m-w-d,2026-02-15T10:49:02.907638+00:00
0,Testingenieur | Germany,freelancermap,Testingenieur (m/w/d),Freelancermap Client,D7 Deutschland,On-site,Freelance,,,English,,,10.02.2026,https://www.freelancermap.de/projekt/testingenieur-m-w-d-2967123,2026-02-15T10:49:02.907779+00:00
0,Testingenieur | Germany,freelancermap,Testingenieur (Halbleiter),Freelancermap Client,munich Deutschland,On-site,Freelance,,,English,,,14.11.2025,https://www.freelancermap.de/projekt/testingenieur-halbleiter,2026-02-15T10:49:02.907915+00:00
0,Testingenieur | Germany,freelancermap,Testingenieur (m/w/d) Schwerpunkt HiL-Testing // GR Bielefeld/remote // Januar 2026 // 6 Monate +,Freelancermap Client,Gütersloh Deutschland,Remote,Freelance,Hil,,English,,,04.12.2025,https://www.freelancermap.de/projekt/testingenieur-m-w-d-schwerpunkt-hil-testing-gr-bielefeld-remote-januar-2026-6-monate,2026-02-15T10:49:02.908041+00:00
0,Testingenieur | Germany,freelancermap,Testingenieur / Umweltqualifikations-Ingenieur - Raum Hamburg (60% onsite) -  Start: ASAP,Freelancermap Client,Hamburg Deutschland,On-site,Freelance,,,English,,,19.08.2025,https://www.freelancermap.de/projekt/testingenieur-umweltqualifikations-ingenieur-raum-hamburg-60-prozent-onsite-start-asap,2026-02-15T10:49:02.908164+00:00
0,Testingenieur | Germany,freelancermap,Test Ingenieur (all genders) HiL Automotive,Freelancermap Client,München Deutschland,On-site,Freelance,Hil,,English,,,20.01.2026,https://www.freelancermap.de/projekt/test-ingenieur-all-genders-hil-ecu-elektrischer-antrieb,2026-02-15T10:49:02.908285+00:00
0,Test Automation | Germany,freelancermap,Test Automation Developer (m/w/d),Freelancermap Client,Berlin Deutschland,On-site,Freelance,Test Automation,,English,,,30.10.2025,https://www.freelancermap.de/projekt/test-automation-developer-m-w-d,2026-02-15T10:50:01.737110+00:00
0,Test Automation | Germany,freelancermap,UI and API Test Automation,Freelancermap Client,frankfurt Deutschland,On-site,Freelance,Test Automation,,English,,,09.12.2025,https://www.freelancermap.de/projekt/ui-and-api-test-automation,2026-02-15T10:50:01.738047+00:00
0,Python Developer | Germany,freelancermap,Python/Perl Developer (OTRS experience) - Remote - Start: ASAP,Freelancermap Client,Frankfurt Deutschland,Remote,Freelance,Python,Perl,English,,,19.08.2025,https://www.freelancermap.de/projekt/python-perl-developer-otrs-experience-remote-start-asap,2026-02-15T10:51:02.767851+00:00
0,Python Developer | Germany,freelancermap,Python Developer,Freelancermap Client,Cologne Deutschland,On-site,Freelance,Python,,English,,,10.12.2025,https://www.freelancermap.de/projekt/python-developer-2948613,2026-02-15T10:51:02.767988+00:00
0,Python Developer | Germany,freelancermap,Python Developer Infrastructure (m/w/d),Freelancermap Client,Berlin Deutschland,On-site,Freelance,Python,,English,,,12.02.2026,https://www.freelancermap.de/projekt/python-developer-infrastructure-m-w-d,2026-02-15T10:51:02.768226+00:00
0,Python Developer | Germany,freelancermap,Python Developer (m/w/d) | ab sofort | Remote / Deutschland,Freelancermap Client,remote Deutschland,Remote,Freelance,Python,,English,,,03.12.2025,https://www.freelancermap.de/projekt/python-developer-m-w-d-ab-sofort-remote-deutschland,2026-02-15T10:51:02.768343+00:00
0,Python Developer | Germany,freelancermap,"Python Developer immediate start 3+ months, fulltime, remote",Freelancermap Client,Remote Deutschland,Remote,Freelance,Python,,English,,,22.09.2025,https://www.freelancermap.de/projekt/python-developer-immediate-start-3-months-fulltime-remote,2026-02-15T10:51:02.768462+00:00
0,Python Developer | Germany,freelancermap,Python Developer Solution Design,Freelancermap Client,Frankfurt Deutschland,On-site,Freelance,Python,,English,,,08.12.2025,https://www.freelancermap.de/projekt/python-developer-solution-design,2026-02-15T10:51:02.768694+00:00
0,Python Developer | Germany,freelancermap,"Teilzeit mit 20-25h pro Woche, Data Engineer / Python Developer (m/f/d)",Freelancermap Client,Frankfurt am Main Deutschland,On-site,Freelance,Python,,German,,,05.09.2025,https://www.freelancermap.de/projekt/teilzeit-mit-20-25h-pro-woche-data-engineer-python-developer-m-f-d,2026-02-15T10:51:02.768813+00:00
0,Python Developer | Germany,freelancermap,75% remote: Infrastructure Software Developer (f/m/d) focus Python,Freelancermap Client,Berlin und Remote Deutschland,Remote,Freelance,Python,,German,,,24.10.2025,https://www.freelancermap.de/projekt/75-prozent-remote-infrastructure-software-developer-f-m-d-focus-python,2026-02-15T10:51:02.768948+00:00
0,Python Developer | Germany,freelancermap,OpenStack Storage Developer (Cinder & Manila / Python / Kubernetes) - Remote project,Freelancermap Client,Stuttgart Deutschland,Remote,Freelance,Python,Kubernetes,English,,,28.01.2026,https://www.freelancermap.de/projekt/openstack-storage-developer-cinder-und-manila-python-kubernetes-remote-project,2026-02-15T10:51:02.769186+00:00
