relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
0,Tester | Germany,hays,Software Test Engineer  (m/w/d),Hays Client,Gilching,On-site,Contract,,R,German,,,10.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-software-test-engineer--gilching-860927/1,2026-05-18T13:58:22.123973+00:00
0,Tester | Germany,hays,Tester  (m/w/d),Hays Client,Kemnath,On-site,Contract,,R,German,,,08.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-tester--kemnath-869305/1,2026-05-18T13:58:22.124245+00:00
0,Tester | Germany,hays,Systemingenieur (m/w/d),Hays Client,Großraum Bonn,On-site,Contract,,,German,,,25.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-systemingenieur-grossraum-bonn-867591/1,2026-05-18T13:58:22.124499+00:00
0,Tester | Germany,hays,Multifunktionsoperator/Chemielaborant (m/w/d),Hays Client,Rotkreuz,On-site,Contract,,,German,,,24.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-multifunktionsoperator-chemielaborant-rotkreuz-867437/1,2026-05-18T13:58:22.124753+00:00
0,Tester | Germany,hays,BTV Getriebe eBike Systems  (m/w/d),Hays Client,Reutlingen,On-site,Contract,,R,German,,,11.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-btv-getriebe-ebike-systems--reutlingen-865651/1,2026-05-18T13:58:22.125008+00:00
0,QA Engineer | Germany,hays,Project Engineer (m/w/d),Hays Client,Singen,On-site,Contract,C,,German,,,28.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-project-engineer-singen-872232/1,2026-05-18T13:58:54.849516+00:00
0,QA Engineer | Germany,hays,Product Quality Engineer QC (m/w/d),Hays Client,Zug,On-site,Contract,,R,German,,,13.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-product-quality-engineer-qc-zug-869844/1,2026-05-18T13:58:54.849814+00:00
0,QA Engineer | Germany,hays,QA Engineer for Conversational AI and Test Automation (m/f/d),Hays Client,Vienna,Remote,Contract,Test Automation,,English,,,08.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-qa-engineer-for-conversational-ai-and-test-automation-vienna-869239/1,2026-05-18T13:58:54.850369+00:00
0,QA Engineer | Germany,hays,Devops Engineer (m/w/d),Hays Client,Kreis Unna,On-site,Contract,Java,"Devops, Intern, Git, Angular, Spring Boot, Docker",German,,,13.02.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-devops-engineer-kreis-unna-861212/1,2026-05-18T13:58:54.850626+00:00
0,Test Engineer | Germany,hays,Cyber Security Engineer ASM SIEM (m/w/d),Hays Client,Frankfurt,On-site,Contract,,"Asm, R",German,,,18.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-cyber-security-engineer-asm-siem-frankfurt-877659/1,2026-05-18T13:59:18.757529+00:00
0,Test Engineer | Germany,hays,Resident Engineer (m/w/d),Hays Client,Brandenburg,On-site,Contract,,,German,,,15.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-resident-engineer-brandenburg-877374/1,2026-05-18T13:59:18.757814+00:00
0,Test Engineer | Germany,hays,Mechanical Design Engineer (m/w/d),Hays Client,Weilheim in Oberbayern,On-site,Contract,,R,German,,,13.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-mechanical-design-engineer-weilheim-in-oberbayern-877322/1,2026-05-18T13:59:18.758135+00:00
0,Test Engineer | Germany,hays,Microsoft 365 Security Engineer (m/w/d),Hays Client,München,On-site,Contract,,,German,,,06.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-microsoft-365-security-engineer-muenchen-869732/1,2026-05-18T13:59:18.758460+00:00
0,Test Engineer | Germany,hays,Room Qualification Engineer (m/w/d),Hays Client,Singen,On-site,Contract,,,German,,,04.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-room-qualification-engineer-singen-872632/1,2026-05-18T13:59:18.758729+00:00
0,Test Engineer | Germany,hays,Test Engineer Bremssysteme (m/w/d),Hays Client,Erlangen,On-site,Contract,,R,German,,,28.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-test-engineer-bremssysteme-erlangen-863233/1,2026-05-18T13:59:18.758984+00:00
0,Test Engineer | Germany,hays,BI Engineer (m/w/d),Hays Client,Hannover,On-site,Contract,,,German,,,27.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-bi-engineer-hannover-872018/1,2026-05-18T13:59:18.759316+00:00
0,Test Engineer | Germany,hays,Validation Test Engineer (m/w/d),Hays Client,Raunheim,On-site,Contract,,,German,,,23.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-validation-test-engineer-raunheim-871596/1,2026-05-18T13:59:18.759587+00:00
0,Test Engineer | Germany,hays,Security Engineer Web (m/w/d),Hays Client,Bayern,On-site,Contract,,,German,,,23.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-security-engineer-web-bayern-861381/1,2026-05-18T13:59:18.759848+00:00
0,Test Engineer | Germany,hays,Development Engineer im Pharmaumfeld (m/w/d),Hays Client,Mannheim,On-site,Contract,,,German,,,23.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-development-engineer-im-pharmaumfeld-mannheim-871587/1,2026-05-18T13:59:18.760132+00:00
0,Test Engineer | Germany,hays,DevOps Platform Engineer (m/w/d),Hays Client,Wiesbaden,On-site,Contract,,"Devops, R",German,,,10.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-devops-platform-engineer-wiesbaden-867509/1,2026-05-18T13:59:18.760389+00:00
0,Test Engineer | Germany,hays,Release Train Engineer (m/w/d),Hays Client,Hamburg,On-site,Contract,,"Safe, Devops, Agile",German,,,10.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-release-train-engineer-hamburg-868023/1,2026-05-18T13:59:18.760895+00:00
0,Test Engineer | Germany,hays,Product Security Engineer (m/w/d),Hays Client,Raum Schweinfurth,On-site,Contract,,R,German,,,02.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-product-security-engineer-raum-schweinfurth-863935/1,2026-05-18T13:59:18.761180+00:00
0,Test Engineer | Germany,hays,Test Engineer(m/w/d),Hays Client,Schleswig-Holstein,On-site,Contract,,,English,,,31.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-test-engineer-schleswig-holstein-868559/1,2026-05-18T13:59:18.761442+00:00
0,Test Engineer | Germany,hays,Software Engineer (m/w/d),Hays Client,Schleswig-Holstein,On-site,Contract,,,German,,,31.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-software-engineer-schleswig-holstein-868562/1,2026-05-18T13:59:18.761700+00:00
0,Test Engineer | Germany,hays,KI - Engineer / AI - Engineer (m/w/d),Hays Client,Frankfurt am Main,On-site,Contract,"Python, Rag",R,German,,,13.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-ki-engineer-ai-engineer-frankfurt-am-main-866190/1,2026-05-18T13:59:18.761959+00:00
0,Test Engineer | Germany,hays,AI-Governance Engineer (m/w/d),Hays Client,Düsseldorf,On-site,Contract,,R,German,,,04.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-ai-governance-engineer-duesseldorf-844512/1,2026-05-18T13:59:18.762240+00:00
0,Test Engineer | Germany,hays,SAP Basis Engineer - Schwerpunkt Berechtigung (m/w/d),Hays Client,Berlin,On-site,Contract,,R,German,,,02.02.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-sap-basis-engineer-schwerpunkt-berechtigung-berlin-849198/1,2026-05-18T13:59:18.762500+00:00
0,Test Engineer | Germany,hays,Software Engineer (Fokus: Input Management) (m/w/d),Hays Client,"Nürnberg, Hamburg oder Köln",On-site,Contract,C,C#,German,,,30.01.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-software-engineer-fokus--input-management-nuernberg-hamburg-oder-koeln-859399/1,2026-05-18T13:59:18.762751+00:00
0,Testingenieur | Germany,hays,Servicetechniker / Testingenieur (m/w/d),Hays Client,Köln,On-site,Contract,,"Associate, R",German,,,18.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-servicetechniker-testingenieur-koeln-877632/1,2026-05-18T13:59:47.014545+00:00
0,Test Automation | Germany,hays,Abteilungsleiter Steuern (m/w/d),Hays Client,Hannover,On-site,Contract,,Head Of,German,,,12.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-abteilungsleiter-steuern-hannover-825018/1,2026-05-18T14:00:22.241028+00:00
0,Test Automation | Germany,hays,Technischer Projektleiter (m/w/d),Hays Client,Jena,On-site,Contract,,"R, Project Manager",German,,,11.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-technischer-projektleiter-jena-873595/1,2026-05-18T14:00:22.241313+00:00
0,Test Automation | Germany,hays,Technical Documentation Reviewer (m/w/d),Hays Client,Singen,On-site,Contract,,,German,,,30.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-technical-documentation-reviewer-singen-872597/1,2026-05-18T14:00:22.242081+00:00
0,Test Automation | Germany,hays,Kreditanalyst / Leasing (m/w/d),Hays Client,Köln,On-site,Contract,,R,German,,,22.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-kreditanalyst-leasing-koeln-871379/1,2026-05-18T14:00:22.242567+00:00
0,Test Automation | Germany,hays,Automatisierungstechniker  (m/w/d),Hays Client,Mannheim,On-site,Contract,,,German,,,17.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-automatisierungstechniker--mannheim-862607/1,2026-05-18T14:00:22.242846+00:00
0,Test Automation | Germany,hays,Steuerfachangestellter (m/w/d),Hays Client,Düsseldorf,On-site,Contract,,R,German,,,16.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-steuerfachangestellter-duesseldorf-870396/1,2026-05-18T14:00:22.243128+00:00
0,Test Automation | Germany,hays,Teamlead Reporting & Anayltics  (m/w/d),Hays Client,Köln,On-site,Contract,,R,German,,,07.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-teamlead-reporting-anayltics--koeln-865541/1,2026-05-18T14:00:22.244509+00:00
0,Test Automation | Germany,hays,Controller (m/w/d),Hays Client,Reken,On-site,Contract,,R,German,,,01.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-controller-reken-868649/1,2026-05-18T14:00:22.244778+00:00
0,Test Automation | Germany,hays,Ingenieur Energietechnik Sekundärtechnik (m/w/d),Hays Client,Erlangen,On-site,Contract,,R,German,,,09.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-ingenieur-energietechnik-sekundaertechnik-erlangen-830588/1,2026-05-18T14:00:22.245055+00:00
0,Test Automation | Germany,hays,Ingenieur Leittechnik Schaltanlagen (m/w/d),Hays Client,Erlangen,On-site,Contract,,R,German,,,09.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-ingenieur-leittechnik-schaltanlagen-erlangen-852227/1,2026-05-18T14:00:22.245320+00:00
0,Test Automation | Remote,hays,Release Train Engineer (m/w/d),Hays Client,Hamburg,On-site,Contract,,"Safe, Scrum, Kanban, Trainee",German,,,04.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-release-train-engineer-hamburg-872022/1,2026-05-18T14:00:57.644304+00:00
0,Test Automation | Remote,hays,Business Controller  (m/w/d),Hays Client,Weimar,On-site,Contract,,,German,,,21.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-business-controller--weimar-870452/1,2026-05-18T14:00:57.645147+00:00
0,Test Automation | Remote,hays,GitHub Enterprise Spezialist (m/w/d),Hays Client,Hannover,On-site,Contract,"Ci/Cd, Github Actions, Java, Python","Github, Kubernetes, R",German,,,12.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-github-enterprise-spezialist-hannover-840643/1,2026-05-18T14:00:57.646907+00:00
0,Test Automation | Remote,hays,Credit Analyst  (m/w/d),Hays Client,Bad Homburg,On-site,Contract,,R,German,,,18.02.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-credit-analyst--bad-homburg-862311/1,2026-05-18T14:00:57.647675+00:00
0,Python Developer | Germany,hays,Fullstack Developer  (m/w/d),Hays Client,Wolfsburg,On-site,Contract,,,German,,,06.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-fullstack-developer--wolfsburg-873421/1,2026-05-18T14:01:05.630463+00:00
0,Python Developer | Germany,hays,Python Software Developer – Forecasting & Analytics | Aircraft Engine Services (m/f/d),Hays Client,Berlin,On-site,Contract,"Ci/Cd, Python",Agile,English,,,22.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-python-software-developer--forecasting-analytics---aircraft-engine-services-berlin-871239/1,2026-05-18T14:01:05.630746+00:00
0,Python Developer | Germany,hays,Embedded Software Developer (m/w/d),Hays Client,Poing,On-site,Contract,,R,German,,,16.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-embedded-software-developer-poing-870349/1,2026-05-18T14:01:05.631011+00:00
0,Python Developer | Germany,hays,Python Developer with Node.js Maintenance Skills (m/f/d),Hays Client,Vienna,On-site,Contract,"Ci/Cd, Langchain, Llm, Prompt Engineering, Python","Node.Js, Kotlin",English,,,10.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-python-developer-with-nodejs-maintenance-skills-vienna-869579/1,2026-05-18T14:01:05.631297+00:00
0,Python Developer | Germany,hays,UI Prototyping Developer (m/w/d),Hays Client,Affalterbach,On-site,Contract,,R,German,,,10.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-ui-prototyping-developer-affalterbach-865539/1,2026-05-18T14:01:05.631807+00:00
0,Python Test | Germany,hays,IT Operations & Infrastructure Specialist (m/w/d),Hays Client,Berlin,On-site,Contract,,"Gitlab, Gcp, R, Aws",German,,,11.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-it-operations-infrastructure-specialist-berlin-873950/1,2026-05-18T14:01:44.796176+00:00
0,Python Test | Germany,hays,Embedded Software / Board Controller FW (m/w/d),Hays Client,Dresden,On-site,Contract,Firmware,"Zephyr, Linux, R",German,,,08.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-embedded-software-board-controller-fw-dresden-873829/1,2026-05-18T14:01:44.796440+00:00
0,Python Test | Germany,hays,Scrum Master (m/w/d),Hays Client,Nürnberg,On-site,Contract,,"Scrum Master, Scrum, R",German,,,08.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-scrum-master-nuernberg-873717/1,2026-05-18T14:01:44.796934+00:00
0,Python Test | Germany,hays,Test Ingenieur (m/w/d),Hays Client,Bayern,Remote,Contract,Python,R,German,,,04.05.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-test-ingenieur-bayern-872752/1,2026-05-18T14:01:44.797200+00:00
0,Python Test | Germany,hays,ICT Administration & Application Manager (m/w/d),Hays Client,Magdeburg,On-site,Contract,"Ci/Cd, Python","Gitlab Ci, Openshift, Argocd, Kubernetes, Gitlab, Golang, R",German,,,22.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-ict-administration-application-manager-magdeburg-871371/1,2026-05-18T14:01:44.798220+00:00
0,Python Test | Germany,hays,Chief Technology Officer (CTO)  (m/w/d),Hays Client,Kiel,Hybrid,Contract,,R,German,,,13.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-chief-technology-officer-cto--kiel-869541/1,2026-05-18T14:01:44.798713+00:00
0,Python Test | Germany,hays,Ingenieur Elektrotechnik Schwerpunkt Automatisierung (m/w/d),Hays Client,Hessen,On-site,Contract,,R,German,,,02.04.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-ingenieur-elektrotechnik-schwerpunkt-automatisierung-hessen-846480/1,2026-05-18T14:01:44.799216+00:00
0,Python Test | Germany,hays,IT Security Specialist – Regulatory & Technical Security  (m/w/d),Hays Client,München,On-site,Contract,,,German,,,26.03.26,https://www.hays.de/jobsuche/stellenangebote-jobs-detail-it-security-specialist--regulatory-technical-security--muenchen-867614/1,2026-05-18T14:01:44.799467+00:00
